index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC13_closed_problems-0.35.json,0.592592593,0.25,0.351648352,0.330434678,0.34375,0.171875,0.229166667,0.183350145,0.541666667,0.288888889,0.376811594,0.302691615,199.1705446
BPIC13_closed_problems-0.40.json,0.515151515,0.265625,0.350515464,0.305046891,0.452380952,0.1484375,0.223529412,0.171312488,0.579545455,0.283333333,0.380597015,0.274023036,199.0580585
BPIC13_closed_problems-0.45.json,0.414634146,0.265625,0.323809524,0.312418083,0.418604651,0.140625,0.210526316,0.170973993,0.625,0.277777778,0.384615385,0.296882457,199.0824037
BPIC13_open_problems-0.05.json,0.333333333,0.166666667,0.222222222,0.146174961,0.153846154,0.242424242,0.188235294,0.104552196,0.292682927,0.24,0.263736264,0.137097318,43.79229045
BPIC13_open_problems-0.10.json,0.375,0.25,0.3,0.192308844,0.375,0.181818182,0.244897959,0.131185197,0.523809524,0.22,0.309859155,0.173648742,43.6170845
BPIC13_open_problems-0.15.json,0.5,0.208333333,0.294117647,0.228866894,0.235294118,0.242424242,0.23880597,0.170780824,0.583333333,0.14,0.225806452,0.155819897,43.35977769
BPIC13_open_problems-0.20.json,0.25,0.208333333,0.227272727,0.121527903,0.230769231,0.181818182,0.203389831,0.088127909,0.310344828,0.18,0.227848101,0.106919733,43.83925796
BPIC13_open_problems-0.25.json,0.259259259,0.291666667,0.274509804,0.210368485,0.714285714,0.151515152,0.25,0.161110381,0.6,0.18,0.276923077,0.18957757,43.28458905
BPIC13_open_problems-0.30.json,0.454545455,0.208333333,0.285714286,0.172678289,0.454545455,0.151515152,0.227272727,0.129366498,0.37037037,0.2,0.25974026,0.145420802,43.43074536
BPIC13_open_problems-0.35.json,0.466666667,0.291666667,0.358974359,0.228057192,0.264705882,0.272727273,0.268656716,0.155547916,0.333333333,0.26,0.292134831,0.175824158,43.4097836
BPIC13_open_problems-0.40.json,0.5,0.208333333,0.294117647,0.213037306,0.5,0.151515152,0.23255814,0.161731027,0.4,0.16,0.228571429,0.159977916,44.0640111
BPIC13_open_problems-0.45.json,0.4375,0.291666667,0.35,0.239985886,0.411764706,0.212121212,0.28,0.168935146,0.3125,0.2,0.243902439,0.152904584,44.36961293
BPIC15_1-0.05.json,0.297297297,0.161764706,0.20952381,0.156908699,0.3,0.110294118,0.161290323,0.062073024,0.375,0.148148148,0.212389381,0.097566361,275.9705122
