index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC17_offer_log-0.05.json.gz,0.411740216,0.46,0.434534271,0.352207404,0,0,0,0,0,0,0,0,888.9857209
BPIC17_offer_log-0.10.json.gz,0.598434329,0.47459186,0.529366504,0.41805763,0,0,0,0,0,0,0,0,966.6426232
BPIC17_offer_log-0.15.json.gz,0.705732188,0.479577354,0.571079812,0.475798418,0,0,0,0,0,0,0,0,939.9133766
BPIC17_offer_log-0.20.json.gz,0.766099186,0.483080513,0.592528982,0.544584555,0,0,0,0,0,0,0,0,950.8423629
BPIC17_offer_log-0.25.json.gz,0.78924041,0.478369616,0.595685777,0.575566804,0,0,0,0,0,0,0,0,947.3286119
BPIC17_offer_log-0.30.json.gz,0.788499025,0.502250504,0.613634209,0.619777894,0,0,0,0,0,0,0,0,954.3822417
BPIC17_offer_log-0.35.json.gz,0.860353506,0.485661425,0.620855683,0.658538987,0,0,0,0,0,0,0,0,951.6613088
BPIC17_offer_log-0.40.json.gz,0.869911041,0.487278696,0.624657122,0.683642029,0,0,0,0,0,0,0,0,940.9736359
BPIC17_offer_log-0.45.json.gz,0.550175787,0.741654647,0.631724441,0.712946167,0,0,0,0,0,0,0,0,956.6697295
BPIC20_DomesticDeclarations-0.05.json.gz,0.33908046,0.336501901,0.33778626,0.182266278,0,0,0,0,0,0,0,0,368.6512666
BPIC20_DomesticDeclarations-0.10.json.gz,0.52639087,0.340405904,0.413445378,0.294355566,0,0,0,0,0,0,0,0,376.9806998
BPIC20_DomesticDeclarations-0.15.json.gz,0.40545809,0.634920635,0.494884606,0.359025065,0,0,0,0,0,0,0,0,366.3250124
BPIC20_DomesticDeclarations-0.20.json.gz,0.478354978,0.658391261,0.554116172,0.435079214,0,0,0,0,0,0,0,0,370.2170434
BPIC20_DomesticDeclarations-0.25.json.gz,0.542596349,0.627934272,0.582154516,0.468210078,0,0,0,0,0,0,0,0,365.3067966
BPIC20_DomesticDeclarations-0.30.json.gz,0.608668538,0.612680477,0.610667918,0.50487871,0,0,0,0,0,0,0,0,348.2729056
BPIC20_DomesticDeclarations-0.35.json.gz,0.644879518,0.589969689,0.61620377,0.54279653,0,0,0,0,0,0,0,0,381.3664844
BPIC20_DomesticDeclarations-0.40.json.gz,0.704198984,0.640632603,0.670913492,0.614645812,0,0,0,0,0,0,0,0,370.3348598
BPIC20_DomesticDeclarations-0.45.json.gz,0.745602855,0.632979874,0.684691011,0.643724981,0,0,0,0,0,0,0,0,398.8517854
BPIC20_InternationalDeclarations-0.05.json.gz,0.108843537,0.534954407,0.180883864,0.07275544,0,0,0,0,0,0,0,0,896.1019058
BPIC20_InternationalDeclarations-0.10.json.gz,0.182198327,0.461422088,0.26124197,0.1311479,0,0,0,0,0,0,0,0,1013.145111
BPIC20_InternationalDeclarations-0.15.json.gz,0.253913043,0.445121951,0.323366556,0.193665354,0,0,0,0,0,0,0,0,1005.237035
BPIC20_InternationalDeclarations-0.20.json.gz,0.341043572,0.479576399,0.398616787,0.257834677,0,0,0,0,0,0,0,0,1015.672266
BPIC20_InternationalDeclarations-0.25.json.gz,0.38336933,0.458360232,0.417524258,0.303280312,0,0,0,0,0,0,0,0,1035.676976
BPIC20_InternationalDeclarations-0.30.json.gz,0.467506297,0.472024415,0.469754493,0.377390653,0,0,0,0,0,0,0,0,956.5838325
BPIC20_InternationalDeclarations-0.35.json.gz,0.350131803,1,0.518663145,0.415899373,0,0,0,0,0,0,0,0,925.828716
BPIC20_InternationalDeclarations-0.40.json.gz,0.407039851,1,0.578576152,0.475403133,0,0,0,0,0,0,0,0,937.9062071
BPIC20_InternationalDeclarations-0.45.json.gz,0.463017522,1,0.632962374,0.537591672,0,0,0,0,0,0,0,0,936.9306631
BPIC20_PermitLog-0.05.json.gz,0.240875912,0.096209913,0.1375,0.092026652,0,0,0,0,0,0,0,0,1806.201441
BPIC20_PermitLog-0.10.json.gz,0.148434148,0.485273492,0.227332457,0.153028589,0,0,0,0,0,0,0,0,2117.948843
