index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC17_offer_log-0.40.json.gz,0.8828236461757956,0.8343299331691875,0.8578920401458754,0.8953089425995537,0,0,0,0,0,0,0,0,18.483604669570923
BPIC17_offer_log-0.45.json.gz,0.9052106119243928,0.8313929528126932,0.8667329019091862,0.905583884911658,0,0,0,0,0,0,0,0,18.791746854782104
BPIC20_DomesticDeclarations-0.05.json.gz,0.6948051948051948,0.8136882129277566,0.7495621716287215,0.6282240593938309,0,0,0,0,0,0,0,0,4.120218753814697
BPIC20_DomesticDeclarations-0.10.json.gz,0.7638376383763837,0.7638376383763837,0.7638376383763837,0.6842351169168815,0,0,0,0,0,0,0,0,4.578709840774536
BPIC20_DomesticDeclarations-0.15.json.gz,0.7839318320146075,0.7863247863247863,0.7851264858274917,0.7503296188302218,0,0,0,0,0,0,0,0,4.826135158538818
BPIC20_DomesticDeclarations-0.20.json.gz,0.77859439595774,0.8416087388282025,0.808876163206872,0.7775877358345078,0,0,0,0,0,0,0,0,5.148240566253662
BPIC20_DomesticDeclarations-0.25.json.gz,0.8225175918686474,0.8231611893583725,0.8228392647633946,0.7886028591030818,0,0,0,0,0,0,0,0,5.288847208023071
BPIC20_DomesticDeclarations-0.30.json.gz,0.8619146005509641,0.785624607658506,0.8220032840722495,0.8098813663255792,0,0,0,0,0,0,0,0,5.431481122970581
BPIC20_DomesticDeclarations-0.35.json.gz,0.8613945578231292,0.837420777073574,0.8492385077546457,0.8402603926631691,0,0,0,0,0,0,0,0,5.524266004562378
BPIC20_DomesticDeclarations-0.40.json.gz,0.8972659486329743,0.7905109489051095,0.840512223515716,0.8413442424302766,0,0,0,0,0,0,0,0,5.758685350418091
BPIC20_DomesticDeclarations-0.45.json.gz,0.920405576679341,0.7857606578662627,0.8477702544945133,0.8619860872394923,0,0,0,0,0,0,0,0,5.731733560562134
BPIC20_InternationalDeclarations-0.05.json.gz,0.3537117903930131,0.7386018237082067,0.4783464566929134,0.3079305616142732,0,0,0,0,0,0,0,0,4.959774017333984
BPIC20_InternationalDeclarations-0.10.json.gz,0.5143843498273878,0.6762481089258698,0.5843137254901961,0.4413728710021014,0,0,0,0,0,0,0,0,5.060132026672363
BPIC20_InternationalDeclarations-0.15.json.gz,0.5713218820014937,0.7774390243902439,0.6586310804993543,0.5549388669019434,0,0,0,0,0,0,0,0,5.099369287490845
BPIC20_InternationalDeclarations-0.20.json.gz,0.6494638069705094,0.7329803328290468,0.6886993603411513,0.6147837709940681,0,0,0,0,0,0,0,0,5.347704172134399
BPIC20_InternationalDeclarations-0.25.json.gz,0.6633032395114179,0.8063266623628147,0.727855477855478,0.6648815906368994,0,0,0,0,0,0,0,0,5.3058483600616455
BPIC20_InternationalDeclarations-0.30.json.gz,0.6887842465753424,0.818413021363174,0.7480241748024175,0.7087197744390104,0,0,0,0,0,0,0,0,5.572104215621948
BPIC20_InternationalDeclarations-0.35.json.gz,0.7103762827822121,0.8277236492471214,0.7645735324197177,0.7276554836457629,0,0,0,0,0,0,0,0,6.0030927658081055
BPIC20_InternationalDeclarations-0.40.json.gz,0.7535627389641988,0.8259047619047619,0.7880770628862233,0.7713466348632363,0,0,0,0,0,0,0,0,6.266910791397095
BPIC20_InternationalDeclarations-0.45.json.gz,0.7785561985988425,0.8559946416610851,0.8154410591800926,0.8153228061191558,0,0,0,0,0,0,0,0,6.56892728805542
BPIC20_PermitLog-0.05.json.gz,0.206083650190114,0.7900874635568513,0.3268998793727382,0.1887211118736823,0,0,0,0,0,0,0,0,7.221723556518555
BPIC20_PermitLog-0.10.json.gz,0.3570032573289902,0.7685834502103787,0.4875444839857651,0.3291478513425925,0,0,0,0,0,0,0,0,7.924937963485718
BPIC20_PermitLog-0.15.json.gz,0.4349617422012948,0.7252208047105005,0.5437821927888152,0.3971427751921813,0,0,0,0,0,0,0,0,7.898880481719971
BPIC20_PermitLog-0.20.json.gz,0.4926894107221976,0.7925873129009265,0.6076502732240437,0.4765618063725139,0,0,0,0,0,0,0,0,7.709445476531982
