index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
gigantic-0.05-1.json.gz,0.7197802197802198,0.5458333333333333,0.6208530805687204,0.6297184272098488,0.4508348794063079,0.5203426124197003,0.4831013916500994,0.4258872633717047,0.4454713493530499,0.4734774066797642,0.459047619047619,0.3834965552278956,3.4411983489990234
gigantic-0.05-1.json.gz,0.7197802197802198,0.5458333333333333,0.6208530805687204,0.6297184272098488,0.4508348794063079,0.5203426124197003,0.4831013916500994,0.4258872633717047,0.4454713493530499,0.4734774066797642,0.459047619047619,0.3834965552278956,3.355639696121216
p2p-0.05-1.json.gz,1.0,0.981549815498155,0.9906890130353818,0.9928247069904343,0.8035019455252919,0.7634011090573013,0.7829383886255925,0.7244738228967197,0.8035019455252919,0.6826446280991736,0.7381590705987489,0.6473696646122982,3.271919250488281
BPIC12-0.05.json.gz,0.7607913669064749,0.7218430034129693,0.7408056042031524,0.7751076421947941,0.6040268456375839,0.4986149584487535,0.5462822458270107,0.4438248093074384,0.6040268456375839,0.4986149584487535,0.5462822458270107,0.4438248093074384,37.71646428108215
BPIC12-0.10.json.gz,0.8151260504201681,0.7205199628597957,0.7649088220798423,0.809541108768506,0.4574542897327707,0.6248799231508165,0.5282176207876573,0.4403077623969669,0.4574542897327707,0.6248799231508165,0.5282176207876573,0.4403077623969669,37.12692427635193
BPIC12-0.15.json.gz,0.8413639733135656,0.7224697644812221,0.7773972602739726,0.8206935696801672,0.6464503996238834,0.4606365159128978,0.5379499217527386,0.4519784632620094,0.6464503996238834,0.4606365159128978,0.5379499217527386,0.4519784632620094,37.31443905830383
BPIC12-0.20.json.gz,0.7863205192211683,0.7332402234636871,0.7588532883642496,0.8253322218411536,0.6094559585492227,0.4559108527131782,0.5216186252771617,0.4517345247140705,0.6094559585492227,0.4559108527131782,0.5216186252771617,0.4517345247140705,37.608481884002686
BPIC12-0.25.json.gz,0.8509106310885218,0.7141841450408816,0.7765751836103595,0.8376816401911384,0.643312101910828,0.4498886414253897,0.529488859764089,0.450140258316457,0.643312101910828,0.4498886414253897,0.529488859764089,0.450140258316457,38.14431929588318
BPIC12-0.30.json.gz,0.8584764749813294,0.714863184079602,0.7801153715643028,0.8369997771053748,0.636737491432488,0.4542046936114732,0.5302007038904214,0.4575966281815889,0.636737491432488,0.4542046936114732,0.5302007038904214,0.4575966281815889,41.24536156654358
BPIC12-0.35.json.gz,0.8794069192751236,0.7018143570865106,0.7806376133372331,0.8456792657252279,0.6433895645351118,0.4457127327082484,0.5266115437103636,0.4540140795524353,0.6433895645351118,0.4457127327082484,0.5266115437103636,0.4540140795524353,37.88738107681274
BPIC12-0.40.json.gz,0.8753493571827837,0.7118181818181818,0.7851591877663575,0.859702551495692,0.6262199089134678,0.4530477759472817,0.5257408166052164,0.4562039881574302,0.6262199089134678,0.4530477759472817,0.5257408166052164,0.4562039881574302,38.999250411987305
BPIC12-0.45.json.gz,0.8864040660736976,0.7176954732510288,0.7931779420125071,0.870607638738674,0.6460136674259681,0.4558019929283188,0.5344892574444026,0.4694971570329587,0.6460136674259681,0.4558019929283188,0.5344892574444026,0.4694971570329587,38.056485176086426
BPIC13_closed_problems-0.05.json.gz,0.0954773869346733,0.296875,0.1444866920152091,0.083877709971905,0.0482374768089053,0.203125,0.0779610194902548,0.039083062898485,0.0444444444444444,0.0555555555555555,0.0493827160493827,0.0151146783595819,2.59325647354126
BPIC13_closed_problems-0.10.json.gz,0.123076923076923,0.5283018867924528,0.1996434937611408,0.142515119304975,0.0987124463519313,0.125,0.1103117505995203,0.0594958106558708,0.0811965811965812,0.0610932475884244,0.0697247706422018,0.0174266599367399,2.3767011165618896
BPIC13_closed_problems-0.15.json.gz,0.1940063091482649,0.6307692307692307,0.2967430639324487,0.1971873832445129,0.0936802973977695,0.358974358974359,0.1485849056603773,0.0831181172796968,0.0600292825768667,0.138047138047138,0.0836734693877551,0.0307746821737755,2.401606798171997
BPIC13_closed_problems-0.20.json.gz,0.2290076335877862,0.7317073170731707,0.3488372093023256,0.2312161212697484,0.1054644808743169,0.4269911504424779,0.1691498685363715,0.0996942928286896,0.0755186721991701,0.1218206157965194,0.0932377049180328,0.0381922063543707,2.470269203186035
BPIC13_closed_problems-0.25.json.gz,0.2955414012738853,0.7009063444108762,0.4157706093189963,0.2991304774122932,0.1208920187793427,0.5115894039735099,0.1955696202531645,0.1198755329881924,0.0705252918287937,0.1466127401415571,0.0952380952380952,0.0455285267987375,2.445472002029419
BPIC13_closed_problems-0.30.json.gz,0.3234960272417707,0.7441253263707572,0.4509493670886075,0.3173200862306791,0.159333024548402,0.4784422809457579,0.2390548992355803,0.1441999269685911,0.0956892468024632,0.1701769165964616,0.1224984839296543,0.0549469919872878,2.558161497116089
BPIC13_closed_problems-0.35.json.gz,0.3604395604395604,0.7790973871733967,0.4928625093914351,0.3616345191779476,0.1614063124250899,0.5393858477970628,0.2484624846248462,0.1492540173530967,0.0938473520249221,0.1863882443928847,0.1248381248381248,0.0556191372915852,2.4974300861358643
BPIC13_closed_problems-0.40.json.gz,0.3563390847711928,0.9854771784232366,0.5234159779614325,0.39401613481277,0.1587197909862834,0.8154362416107382,0.2657189721159103,0.1666422894115458,0.0740556660039761,0.5846958796599084,0.13146092199103,0.0656174452904644,2.549268960952759
BPIC13_closed_problems-0.45.json.gz,0.4419475655430712,0.8324514991181657,0.5773700305810398,0.4361797991783788,0.2080459770114942,0.523121387283237,0.2976973684210526,0.1862786567673108,0.0871859826894659,0.4791183294663573,0.1475263439899982,0.0729630842674169,2.4713940620422363
BPIC13_open_problems-0.05.json.gz,0.0980392156862745,0.2083333333333333,0.1333333333333333,0.056961271584685,0.0925925925925925,0.1515151515151515,0.1149425287356321,0.0415807558223699,0.0925925925925925,0.1,0.0961538461538461,0.0235276289131847,0.7465035915374756
BPIC13_open_problems-0.10.json.gz,0.090497737556561,0.4761904761904761,0.1520912547528517,0.0881731990684074,0.0598290598290598,0.2837837837837837,0.0988235294117647,0.0528856381884507,0.1034482758620689,0.0674157303370786,0.0816326530612245,0.0250442245335495,0.8168151378631592
BPIC13_open_problems-0.15.json.gz,0.1774193548387097,0.5301204819277109,0.2658610271903323,0.1824165169767301,0.109375,0.3065693430656934,0.1612284069097888,0.0982705955850693,0.0729166666666666,0.1473684210526315,0.0975609756097561,0.045651096560784,0.7571301460266113
BPIC13_open_problems-0.20.json.gz,0.1654676258992805,0.8846153846153846,0.2787878787878787,0.1729525810873736,0.1069676153091266,0.5828877005347594,0.1807628524046434,0.1062341644433747,0.0777777777777777,0.2490118577075099,0.1185324553151458,0.0593170312081004,0.8986327648162842
BPIC13_open_problems-0.25.json.gz,0.2057142857142857,0.5901639344262295,0.3050847457627119,0.1901228866094289,0.1353211009174312,0.2796208530805687,0.1823802163833075,0.1061750517719032,0.1055045871559633,0.146031746031746,0.1225033288948069,0.0547436515730097,0.7733166217803955
