index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC13_open_problems-0.35.json.gz,,,,,,,,,,,,,
BPIC13_open_problems-0.40.json.gz,,,,,,,,,,,,,
BPIC13_open_problems-0.45.json.gz,,,,,,,,,,,,,
BPIC15_1-0.05.json.gz,,,,,,,,,,,,,
BPIC15_1-0.10.json.gz,,,,,,,,,,,,,
BPIC15_1-0.15.json.gz,,,,,,,,,,,,,
BPIC15_1-0.20.json.gz,,,,,,,,,,,,,
BPIC15_1-0.25.json.gz,,,,,,,,,,,,,
BPIC15_1-0.30.json.gz,,,,,,,,,,,,,
BPIC15_1-0.35.json.gz,,,,,,,,,,,,,
BPIC15_1-0.40.json.gz,,,,,,,,,,,,,
BPIC15_1-0.45.json.gz,,,,,,,,,,,,,
BPIC15_2-0.05.json.gz,,,,,,,,,,,,,
BPIC15_2-0.10.json.gz,,,,,,,,,,,,,
BPIC15_2-0.15.json.gz,,,,,,,,,,,,,
BPIC15_2-0.20.json.gz,,,,,,,,,,,,,
BPIC15_2-0.25.json.gz,,,,,,,,,,,,,
BPIC15_2-0.30.json.gz,,,,,,,,,,,,,
BPIC15_2-0.35.json.gz,,,,,,,,,,,,,
BPIC15_2-0.40.json.gz,,,,,,,,,,,,,
BPIC15_2-0.45.json.gz,,,,,,,,,,,,,
BPIC15_3-0.05.json.gz,,,,,,,,,,,,,
BPIC15_3-0.10.json.gz,,,,,,,,,,,,,
BPIC15_3-0.15.json.gz,,,,,,,,,,,,,
BPIC15_3-0.20.json.gz,,,,,,,,,,,,,
BPIC15_3-0.25.json.gz,,,,,,,,,,,,,
BPIC15_3-0.30.json.gz,,,,,,,,,,,,,
BPIC15_3-0.35.json.gz,,,,,,,,,,,,,
BPIC15_3-0.40.json.gz,,,,,,,,,,,,,
BPIC15_3-0.45.json.gz,,,,,,,,,,,,,
BPIC15_4-0.05.json.gz,,,,,,,,,,,,,
BPIC15_4-0.10.json.gz,,,,,,,,,,,,,
BPIC15_4-0.15.json.gz,,,,,,,,,,,,,
BPIC15_4-0.20.json.gz,,,,,,,,,,,,,
BPIC15_4-0.25.json.gz,,,,,,,,,,,,,
BPIC13_closed_problems-0.05.json.gz,,,,,,,,,,,,,
BPIC13_closed_problems-0.05.json.gz,0.1195652173913043,0.34375,0.1774193548387097,0.0880945556570155,0.0580357142857142,0.1015625,0.0738636363636363,0.0281464929238548,0.0510948905109489,0.0388888888888888,0.0441640378548895,0.0093798240135472,224.64636325836184
BPIC13_closed_problems-0.10.json.gz,0.2118226600985221,0.4056603773584906,0.2783171521035599,0.1732465722879636,0.1477987421383647,0.2554347826086957,0.1872509960159362,0.0759189086135524,0.1261829652996845,0.1286173633440514,0.1273885350318471,0.0370431517316286,244.4134397506714
BPIC13_closed_problems-0.15.json.gz,0.1822289156626506,0.6205128205128205,0.2817229336437718,0.1691154059505516,0.0807050092764378,0.4957264957264957,0.1388113282808137,0.0827661849917218,0.0532178217821782,0.2895622895622896,0.0899111343439623,0.0325937442230501,206.40155029296875
BPIC13_closed_problems-0.20.json.gz,0.2176966292134831,0.6300813008130082,0.3235908141962422,0.2625771068780279,0.103161397670549,0.2743362831858407,0.1499395405078597,0.0974853660910179,0.0441922241004588,0.2449799196787148,0.0748772504091653,0.033923436550911,201.3764040470124
BPIC13_closed_problems-0.25.json.gz,0.2356363636363636,0.9788519637462236,0.3798358733880422,0.2566169888381819,0.0942977042705504,0.6324503311258278,0.1641245972073039,0.092215386688418,0.0527433050293925,0.326592517694641,0.0908196260368339,0.0346523217290025,203.5567796230316
BPIC13_closed_problems-0.30.json.gz,0.3147964250248262,0.8276762402088773,0.456115107913669,0.33871700974523,0.15866599292572,0.4367176634214186,0.2327650111193476,0.1436264429169557,0.1110229976209357,0.2358887952822241,0.1509840927473712,0.0699685994124301,215.03527545928955
BPIC13_closed_problems-0.35.json.gz,0.3263888888888889,0.7814726840855107,0.4604618614415675,0.2991311263732533,0.1182875525859935,0.6381842456608812,0.1995824634655532,0.1092391750360179,0.0611493123772102,0.3851508120649652,0.1055420154710183,0.0460847810017755,201.51130032539368
BPIC13_closed_problems-0.40.json.gz,0.3842549203373945,0.8506224066390041,0.5293737895416398,0.3974527560561012,0.1670596160323341,0.5548098434004475,0.2567952368625421,0.1536872902570167,0.1098701298701298,0.276651406147809,0.1572783045175683,0.0714227720780027,221.0040407180786
BPIC13_closed_problems-0.45.json.gz,0.4158653846153846,0.9153439153439152,0.571900826446281,0.4489147095520973,0.1827777777777778,0.6339113680154143,0.2837429926692539,0.1745703136284587,0.0852035490605428,0.3787703016241299,0.1391137622496804,0.0650794930366211,203.93782353401184
BPIC13_open_problems-0.05.json.gz,0.0851063829787234,0.1666666666666666,0.1126760563380281,0.054548347206128,0.0470588235294117,0.1212121212121212,0.0677966101694915,0.0224774246055225,0.0327868852459016,0.04,0.036036036036036,0.0109885965722725,68.20877242088318
BPIC13_open_problems-0.10.json.gz,0.1351351351351351,0.238095238095238,0.1724137931034483,0.0805063641665296,0.0493827160493827,0.1081081081081081,0.0677966101694915,0.029976175589331,0.0098422121543508,0.7078651685393258,0.0194144838212634,0.0059047135477165,67.25808000564575
BPIC13_open_problems-0.15.json.gz,0.1194968553459119,0.6867469879518072,0.2035714285714286,0.1246460714723594,0.0621621621621621,0.6715328467153284,0.113790970933828,0.0537107290085702,0.0368620037807183,0.4105263157894737,0.0676496097137901,0.0251976299427405,67.54886102676392
BPIC13_open_problems-0.20.json.gz,0.2189349112426035,0.3557692307692308,0.271062271062271,0.1862047593574361,0.1702127659574468,0.1711229946524064,0.1706666666666666,0.0818988084842843,0.0489208633093525,0.4031620553359684,0.0872540633019674,0.0377757184833754,65.51650929450989
BPIC13_open_problems-0.25.json.gz,0.176759410801964,0.8852459016393442,0.2946793997271487,0.2050994071316108,0.0858263854830799,0.8293838862559242,0.1555555555555555,0.0717292961123505,0.0430672268907563,0.6507936507936508,0.0807881773399014,0.0305591414639837,70.53003644943237
BPIC13_open_problems-0.30.json.gz,0.3529411764705882,0.3975903614457831,0.3739376770538243,0.3153180886336916,0.1401050788091068,0.2649006622516556,0.1832760595647193,0.1003452772719584,0.048590562217723,0.75,0.0912681000438788,0.0300125752067182,68.56654691696167
BPIC13_open_problems-0.35.json.gz,0.2204928664072633,0.9659090909090908,0.3590285110876452,0.2397018225363235,0.1157731157731157,0.9834983498349836,0.2071602363573166,0.1042319199296865,0.0598050553444572,0.8765133171912833,0.1119703062171357,0.0461543204202932,67.39228868484497
BPIC13_open_problems-0.40.json.gz,0.2649572649572649,1.0,0.4189189189189189,0.322919301025138,0.1189931350114416,0.9891304347826086,0.2124306974029763,0.1238764701783348,0.0554394762501741,0.7896825396825397,0.1036053624886112,0.0351974907478136,67.54395341873169
