index,trace_p,trace_r,trace_f1,trace_aupr,event_p,event_r,event_f1,event_aupr,attr_p,attr_r,attr_f1,attr_aupr,time
BPIC15_3-0.35.json.gz,0.348604151753758,0.9979508196721312,0.5167108753315649,0.332682383866317,0,0,0,0,0,0,0,0,691.3686451911926
BPIC15_3-0.40.json.gz,0.3845060412224591,1.0,0.555441478439425,0.3797137633799383,0,0,0,0,0,0,0,0,724.5291693210602
BPIC15_3-0.45.json.gz,0.4623579545454545,1.0,0.6323457989315201,0.4424314225852436,0,0,0,0,0,0,0,0,750.2701139450073
BPIC15_4-0.05.json.gz,0.1481481481481481,0.08,0.1038961038961038,0.0582397073935348,0,0,0,0,0,0,0,0,374.7729778289795
BPIC15_4-0.10.json.gz,0.115916955017301,0.638095238095238,0.1961932650073206,0.1043717023062941,0,0,0,0,0,0,0,0,381.0267894268036
BPIC15_4-0.15.json.gz,0.1603206412825651,0.9580838323353292,0.2746781115879828,0.1508959803853634,0,0,0,0,0,0,0,0,402.3242373466492
BPIC15_4-0.20.json.gz,0.2044573643410852,0.985981308411215,0.3386837881219904,0.1952922089571693,0,0,0,0,0,0,0,0,404.5796236991882
BPIC15_4-0.25.json.gz,0.2533333333333333,1.0,0.4042553191489362,0.2546665020480959,0,0,0,0,0,0,0,0,409.0469300746918
BPIC15_4-0.30.json.gz,0.3078393881453155,0.9969040247678018,0.4704163623082542,0.2977149918402887,0,0,0,0,0,0,0,0,419.7595369815826
BPIC15_4-0.35.json.gz,0.3554913294797688,0.9972972972972972,0.5241477272727273,0.3313459511788723,0,0,0,0,0,0,0,0,433.3448028564453
BPIC15_4-0.40.json.gz,0.3911792905081496,0.9975550122249388,0.5619834710743802,0.3853654387494614,0,0,0,0,0,0,0,0,421.66285943984985
BPIC15_4-0.45.json.gz,0.4543726235741445,1.0,0.6248366013071895,0.4324765096811281,0,0,0,0,0,0,0,0,445.9427878856659
BPIC15_5-0.05.json.gz,0.0627177700348432,0.3272727272727272,0.1052631578947368,0.0515747893716656,0,0,0,0,0,0,0,0,583.7394623756409
BPIC15_5-0.10.json.gz,0.1040145985401459,0.9661016949152542,0.1878088962108731,0.0971764362207853,0,0,0,0,0,0,0,0,588.6036231517792
BPIC15_5-0.15.json.gz,0.1496539792387543,1.0,0.2603461249059443,0.1518233597197929,0,0,0,0,0,0,0,0,610.6764187812805
BPIC15_5-0.20.json.gz,0.222896790980052,1.0,0.3645390070921986,0.2064958971779503,0,0,0,0,0,0,0,0,623.9317531585693
BPIC15_5-0.25.json.gz,0.2508710801393728,1.0,0.4011142061281337,0.2544642543047732,0,0,0,0,0,0,0,0,678.1725738048553
BPIC15_5-0.30.json.gz,0.3092876465284039,0.9772079772079773,0.4698630136986301,0.2942965717694801,0,0,0,0,0,0,0,0,677.5459094047546
BPIC15_5-0.35.json.gz,0.3262032085561497,0.9812332439678284,0.4896321070234114,0.2910631122590429,0,0,0,0,0,0,0,0,661.0089244842529
BPIC15_5-0.40.json.gz,0.3980667838312829,0.993421052631579,0.5683814303638645,0.4029572150080131,0,0,0,0,0,0,0,0,685.6158065795898
BPIC15_5-0.45.json.gz,0.4561251086012163,0.9980988593155894,0.6261180679785332,0.4654487674821712,0,0,0,0,0,0,0,0,727.9551391601562
BPIC17_offer_log-0.05.json.gz,0.0501496305994575,0.9976744186046512,0.0954988646988112,0.0497066552684414,0,0,0,0,0,0,0,0,859.1569156646729
BPIC17_offer_log-0.10.json.gz,0.101247231612076,0.9986203724994251,0.1838540343747353,0.0983307001060176,0,0,0,0,0,0,0,0,858.9393000602722
BPIC17_offer_log-0.15.json.gz,0.1475276323443862,0.9998422961677969,0.2571173655608728,0.1429261945894506,0,0,0,0,0,0,0,0,858.5436656475067
BPIC17_offer_log-0.20.json.gz,0.1993301390891752,1.0,0.3324024513226282,0.1943666452580861,0,0,0,0,0,0,0,0,848.1066019535065
BPIC17_offer_log-0.25.json.gz,0.2511286944379799,0.9996294580824456,0.4014135590067887,0.2466724567118458,0,0,0,0,0,0,0,0,813.6066782474518
BPIC17_offer_log-0.30.json.gz,0.2997232107552392,1.0,0.4612108305445695,0.2901485339171416,0,0,0,0,0,0,0,0,849.1232535839081
